t,value
1663362647,115109360
1663362648,117794088
1663362649,119591864
1663362650,120486648
1663362651,83114824
1663362652,173909176
1663362653,253747096
1663362654,153228512
1663362655,334084136
1663362656,200690568
1663362657,260996592
1663362658,352822792
1663362659,417842544
1663362660,499978888
1663362661,557308488
1663362662,611697680
1663362663,516462232
1663362664,531706088
1663362665,533200536
1663362666,564063088
1663362667,418387040
1663362668,787594640
1663362669,608408992
1663362670,652895176
1663362671,767609248
1663362672,784568640
1663362673,296030016
1663362674,345782992
1663362675,467592048
1663362676,826473256
1663362677,579927696
1663362678,608558992
1663362679,629647432
1663362680,681807232
1663362681,638439984
1663362682,449679976
1663362682,598900056
