t,value
1663376919,96434616
1663376920,99119352
1663376921,100917128
1663376922,101820120
1663376923,78505560
1663376924,180397624
1663376925,140750856
1663376926,279998488
1663376927,240462144
1663376928,616274112
1663376929,883083592
1663376930,809140456
1663376931,676928824
1663376932,589124416
1663376933,433548208
1663376934,169711448
1663376935,248737120
1663376936,250184576
1663376937,251648648
1663376938,252961240
1663376939,83559376
1663376940,1114497640
1663376941,1064748440
1663376942,1195135896
1663376943,793944472
1663376944,1232909592
1663376945,1296660048
1663376946,1369936472
1663376947,1179457328
1663376948,434886352
1663376949,784540824
1663376950,818868480
1663376951,968427792
1663376952,1203611728
1663376953,1205032456
1663376954,1210415104
1663376955,1211847240
1663376956,706959000
1663376957,730392792
1663376958,765662632
1663376959,622127584
1663376960,1026585776
