t,value
1663427700,114335928
1663427701,117020656
1663427702,118818432
1663427703,130638328
1663427704,177176064
1663427705,281932872
1663427706,253566680
1663427707,405775440
1663427708,742125896
1663427709,944029488
1663427710,915972856
1663427711,977465840
1663427712,962148696
1663427713,969717608
1663427714,1173282424
1663427715,1770151504
1663427716,365887000
1663427717,430514168
1663427718,431932368
1663427719,458634128
1663427720,596847776
1663427721,1853832240
1663427722,1018755136
1663427723,1277949296
1663427724,353905160
1663427725,1523671712
