t,value
1663430525,117019304
1663430526,119704056
1663430527,121501832
1663430528,126879136
1663430529,92985544
1663430530,207942536
1663430531,151954512
1663430532,485614256
1663430533,295999088
1663430534,517016944
1663430535,858513088
1663430536,1716056408
1663430537,587906768
1663430538,1491671120
1663430539,1232583536
1663430540,407679056
1663430541,409146616
1663430542,413175072
1663430543,805810280
1663430544,391827424
1663430545,1329031800
1663430546,1042630952
1663430547,1271980976
1663430548,1490311120
1663430549,1680969496
1663430550,1862300376
1663430551,2073375200
1663430552,286979616
1663430553,1572672664
1663430554,1676196632
1663430555,1070575096
1663430556,301041488
1663430557,1314725128
1663430557,1392977264
