t,value
1663354619,77319976
1663354620,79636832
1663354621,81139928
1663354622,82643024
1663354623,89495576
1663354624,131960424
1663354625,201101128
1663354626,121648928
1663354627,263042592
1663354628,192587424
1663354629,107122400
1663354630,155439384
1663354631,301027560
1663354632,212485456
1663354633,249016152
1663354634,253154864
1663354635,254571928
1663354636,251086048
1663354637,325722920
1663354638,189249328
1663354639,253392808
1663354640,451494136
1663354641,183221272
1663354642,254292464
1663354643,331323152
1663354644,185845160
1663354645,196348320
1663354646,465769992
1663354647,371688832
1663354647,422961176
