t,value
1663354172,66768648
1663354173,70338856
1663354174,71943856
1663354175,73549024
1663354176,75137608
1663354177,108808976
1663354178,151904320
1663354179,69418480
1663354180,151726456
1663354181,95259544
1663354182,141834656
1663354183,95166208
1663354184,147260032
1663354185,258983952
1663354186,260982984
1663354187,270854392
1663354188,121102216
1663354189,92293136
1663354190,206361424
1663354191,96495104
1663354192,113466520
1663354193,142191184
1663354194,205826056
1663354195,214029096
1663354196,231272736
