t,value
1663416186,96893112
1663416187,99585952
1663416188,101383728
1663416189,102286720
1663416190,104076288
1663416191,154973000
1663416192,128072272
1663416193,254811800
1663416194,364086120
1663416195,669333864
1663416196,737090176
1663416197,814038704
1663416198,815499984
1663416199,165993512
1663416200,1328412456
1663416201,334085800
1663416202,180071280
1663416203,817479520
1663416204,866432904
1663416205,321754248
1663416206,1427113528
1663416207,827593552
1663416208,324298952
1663416209,1480884056
1663416210,1700507048
1663416211,221239824
1663416212,1694953136
1663416213,1423173832
1663416214,1092921848
1663416215,358009952
1663416216,1887531568
1663416217,1658052752
1663416218,1255072456
1663416219,537465544
1663416220,542626168
1663416221,1168498096
1663416222,916709680
1663416223,638905584
1663416224,1785586096
1663416225,706455936
1663416226,1261223360
1663416227,1368603568
1663416228,1612204768
1663416229,1700576160
1663416230,1704442272
1663416231,1706182968
1663416232,1707613944
1663416233,351485240
1663416234,352883208
1663416235,354355280
1663416236,355675968
1663416237,357098872
1663416238,1435331600
1663416239,1141022992
1663416240,852471168
1663416241,1755659816
1663416242,475840776
1663416243,1504679824
1663416244,1182519616
1663416245,894192416
1663416246,1679388864
1663416247,1789065880
