t,value
1663370158,115312992
1663370159,117997720
1663370160,119795496
1663370161,120698488
1663370162,87004048
1663370163,164835464
1663370164,243204176
1663370165,130298776
1663370166,207781184
1663370167,137226400
1663370168,362867568
1663370169,689684200
1663370170,482345272
1663370171,887975040
1663370172,306401640
1663370173,942584928
1663370174,349770760
1663370175,351149344
1663370176,523427240
1663370177,1001475664
1663370178,781885480
1663370179,823917304
1663370180,883009896
1663370181,279152736
1663370182,350677688
1663370183,408576272
1663370184,554145440
1663370185,619699520
1663370186,625771232
1663370187,696163368
1663370188,541948240
1663370189,751055048
1663370189,839675480
