t,value
1663359982,48061912
1663359983,51247584
1663359984,52833944
1663359985,54228448
1663359986,55582184
1663359987,112640296
1663359988,84571800
1663359989,143541440
1663359990,96795952
1663359991,126812880
1663359992,138183048
1663359993,127707072
1663359994,129160024
1663359995,84469264
1663359996,167315832
1663359997,125926568
1663359998,127352456
1663359999,128728696
1663360000,139141520
1663360001,148936176
1663360002,152111128
1663360003,157318408
1663360004,158703120
1663360005,190276056
1663360006,171422296
1663360007,212177104
1663360008,161310088
1663360009,256225208
1663360010,290980288
1663360011,347734000
1663360012,376763768
1663360013,378173912
1663360014,161796960
1663360015,144211200
1663360016,212244272
