t,value
1663353132,48256744
1663353133,51624920
1663353134,53173776
1663353135,54461384
1663353136,55984984
1663353137,90412744
1663353138,123907552
1663353139,71387440
1663353140,114547512
1663353141,154298960
1663353142,178429272
1663353143,98088640
1663353144,189659672
1663353145,97622784
1663353146,221860496
1663353147,223473704
1663353148,224829128
1663353149,226845560
1663353150,249790736
1663353151,108802088
1663353152,321903840
1663353153,331044368
1663353154,71536744
1663353155,88624648
1663353156,164075072
1663353157,372569888
1663353158,374857136
1663353159,268073352
1663353160,344138760
1663353161,365506432
1663353162,372654144
1663353163,138866656
1663353164,158166960
1663353165,179451416
1663353166,373734032
1663353166,383784784
