t,value
1663372625,115672768
1663372626,118357472
1663372627,120155248
1663372628,121058240
1663372629,146162864
1663372630,193309120
1663372631,199567680
1663372632,368461064
1663372633,744635120
1663372634,813078472
1663372635,512225224
1663372636,837103336
1663372637,138709424
1663372638,281731472
1663372639,675124504
1663372640,724524280
1663372641,754792960
1663372642,377158456
1663372643,747654968
1663372644,459841896
1663372645,483687744
1663372646,831657760
1663372647,746138016
1663372648,1030322632
1663372649,1165118688
1663372650,372846128
1663372651,827697744
1663372652,668067256
1663372653,1064045960
1663372654,1033978592
1663372655,324679088
1663372655,353597840
