t,count
1663353259,0
1663353260,0
1663353261,0
1663353262,0
1663353263,0
1663353264,0
1663353265,0
1663353266,0
1663353267,0
1663353268,0
1663353269,0
1663353270,0
1663353271,0
1663353272,7163
1663353273,7163
1663353274,7163
1663353275,7163
1663353276,7163
1663353277,7163
1663353278,10079
1663353279,10079
1663353280,10079
1663353281,10079
1663353282,10079
1663353283,12085
1663353284,12085
1663353285,12085
1663353286,12085
1663353287,14513
1663353288,14965
1663353289,15232
1663353290,15513
1663353291,15779
1663353292,15779
1663353293,15779
1663353294,15779
1663353294,17189
