t,count
1663368490,0
1663368491,0
1663368492,0
1663368493,0
1663368494,0
1663368495,0
1663368496,0
1663368497,0
1663368498,0
1663368499,4685
1663368500,4685
1663368501,4685
1663368502,7035
1663368503,7035
1663368504,7035
1663368505,9160
1663368506,9160
1663368507,9160
1663368508,10722
1663368509,11967
1663368510,11967
1663368511,11967
1663368512,11967
1663368513,14126
1663368514,14313
1663368515,14779
1663368516,14957
1663368517,14957
1663368518,14957
1663368519,14957
1663368520,16581
1663368521,17631
