t,count
1663422258,0
1663422259,0
1663422260,0
1663422261,0
1663422262,0
1663422263,0
1663422264,0
1663422265,0
1663422266,16361
1663422267,16361
1663422268,16361
1663422269,24940
1663422270,24940
1663422271,24940
1663422272,32292
1663422273,32292
1663422274,32292
1663422275,32292
1663422276,34083
1663422277,40452
1663422278,40452
1663422279,47214
1663422280,48581
1663422281,49386
1663422282,50496
1663422283,52130
1663422284,53046
1663422285,53046
1663422286,53046
1663422287,59348
1663422288,59348
1663422289,64099
