t,count
1663368761,0
1663368762,0
1663368763,0
1663368764,0
1663368765,0
1663368766,0
1663368767,0
1663368768,0
1663368769,0
1663368770,0
1663368771,6035
1663368772,6035
1663368773,6035
1663368774,6035
1663368775,6035
1663368776,9835
1663368777,9953
1663368778,9953
1663368779,9953
1663368780,9953
1663368781,9953
1663368782,14058
1663368783,14058
1663368784,14058
1663368785,14058
1663368786,14058
1663368787,14058
1663368788,14058
1663368789,14058
1663368790,14058
1663368791,18554
1663368792,18554
1663368793,18554
1663368794,18554
1663368795,18554
1663368796,18554
1663368797,23317
1663368798,23655
1663368799,24167
1663368800,24167
1663368801,24167
1663368802,24167
1663368803,24167
1663368804,24167
1663368805,24167
1663368806,27298
1663368807,27307
1663368808,27307
1663368809,27307
1663368810,30356
