t,count
1663356826,0
1663356827,0
1663356828,0
1663356829,0
1663356830,0
1663356831,0
1663356832,0
1663356833,0
1663356834,0
1663356835,14648
1663356836,14648
1663356837,14648
1663356838,22755
1663356839,22755
1663356840,22755
1663356841,22755
1663356842,31834
1663356843,31834
1663356844,31834
1663356845,31834
1663356846,31834
1663356847,31834
1663356848,31834
1663356849,42192
1663356850,42192
1663356851,42192
1663356852,42192
1663356853,42192
1663356854,55934
1663356855,57250
1663356856,58627
1663356857,59549
1663356858,59549
1663356859,61665
1663356860,61665
1663356861,61665
1663356862,61665
1663356863,61665
1663356864,61665
1663356865,69895
1663356866,69895
1663356867,76730
1663356867,76780
