t,count
1663419593,0
1663419594,0
1663419595,0
1663419596,0
1663419597,0
1663419598,0
1663419599,0
1663419600,0
1663419601,0
1663419602,9770
1663419603,10085
1663419604,10085
1663419605,10085
1663419606,10085
1663419607,17189
1663419608,17189
1663419609,17189
1663419610,17189
1663419611,17189
1663419612,17189
1663419613,17189
1663419614,17189
1663419615,24973
1663419616,24973
1663419617,24973
1663419618,24973
1663419619,28599
1663419620,32637
1663419621,33579
1663419622,34494
1663419623,34494
1663419624,34494
1663419625,34494
1663419626,34494
1663419627,34494
1663419628,34494
1663419628,40722
