t,count
1663360194,0
1663360195,0
1663360196,0
1663360197,0
1663360198,0
1663360199,0
1663360200,0
1663360201,0
1663360202,0
1663360203,0
1663360204,0
1663360205,6136
1663360206,6136
1663360207,6136
1663360208,6136
1663360209,8796
1663360210,8919
1663360211,9027
1663360212,9027
1663360213,10988
1663360214,10988
1663360215,10988
1663360216,10988
1663360217,10988
1663360218,13335
1663360219,13335
1663360220,13335
1663360221,15735
1663360222,16198
1663360223,16501
1663360224,16750
1663360225,17767
1663360226,17767
1663360227,17767
1663360228,18736
1663360229,18751
1663360230,20085
