t,count
1663368614,0
1663368615,0
1663368616,0
1663368617,0
1663368618,0
1663368619,0
1663368620,0
1663368621,0
1663368622,0
1663368623,4968
1663368624,4968
1663368625,4968
1663368626,4968
1663368627,7828
1663368628,7913
1663368629,7913
1663368630,7913
1663368631,10506
1663368632,10506
1663368633,10506
1663368634,10506
1663368635,10506
1663368636,10506
1663368637,10506
1663368638,13501
1663368639,13501
1663368640,13501
1663368641,13501
1663368642,16759
1663368643,17025
1663368644,17445
1663368645,17445
1663368646,17445
1663368647,17445
1663368648,17445
1663368649,19574
1663368650,19574
1663368651,19574
1663368651,21802
