t,count
1663430564,0
1663430565,0
1663430566,0
1663430567,0
1663430568,0
1663430569,0
1663430570,0
1663430571,0
1663430572,17069
1663430573,17069
1663430574,17069
1663430575,17069
1663430576,27030
1663430577,27185
1663430578,27185
1663430579,37255
1663430580,37255
1663430581,37255
1663430582,37255
1663430583,37255
1663430584,37255
1663430585,37255
1663430586,49685
1663430587,49685
1663430589,49685
1663430589,61405
1663430590,63534
1663430591,64661
1663430592,64661
1663430593,66075
1663430594,66075
1663430595,73192
1663430596,73248
1663430597,79852
1663430598,79888
