t,count
1663360502,0
1663360503,0
1663360504,0
1663360505,0
1663360506,0
1663360507,0
1663360508,0
1663360509,0
1663360510,0
1663360511,0
1663360512,0
1663360513,0
1663360514,7167
1663360515,7167
1663360516,7167
1663360517,7167
1663360518,7167
1663360519,10668
1663360520,10845
1663360521,10845
1663360522,10845
1663360523,10845
1663360524,14120
1663360525,14120
1663360526,14120
1663360527,14120
1663360528,14120
1663360529,14120
1663360530,14120
1663360531,14120
1663360532,18103
1663360533,18103
1663360534,18103
1663360535,18103
1663360536,21502
1663360537,21674
1663360538,22267
1663360539,22576
1663360540,23122
1663360541,23122
1663360542,23122
1663360543,23122
1663360544,23122
1663360545,23122
1663360546,23122
1663360547,23122
1663360548,26357
1663360549,26357
1663360550,26357
1663360550,28678
