t,count
1663423828,0
1663423829,0
1663423830,0
1663423831,0
1663423832,0
1663423833,0
1663423834,0
1663423835,0
1663423836,4423
1663423837,4423
1663423838,4423
1663423839,4423
1663423840,7310
1663423841,7310
1663423842,7310
1663423843,9836
1663423844,9836
1663423845,9836
1663423846,9836
1663423847,9836
1663423848,9836
1663423849,9836
1663423850,12966
1663423851,12966
1663423852,12966
1663423853,16197
1663423854,16625
1663423855,17130
1663423856,17130
1663423857,17130
1663423858,17130
1663423859,17130
1663423860,17130
1663423861,17130
1663423862,17130
1663423863,19714
1663423864,19714
1663423865,21899
