t,value
1663370721,37324480
1663370722,37516392
1663370723,37629736
1663370724,37723768
1663370725,37818728
1663370726,42658832
1663370727,50144608
1663370728,60951368
1663370729,70761752
1663370730,75603896
1663370731,76505256
1663370732,76633600
1663370733,83704704
1663370734,84949056
1663370735,85655408
1663370736,86936304
1663370737,87425424
1663370738,87271824
1663370739,87266656
1663370740,87316768
1663370741,89939968
1663370742,90876272
1663370743,91224640
1663370744,92276000
1663370745,92920016
1663370746,94111120
1663370747,94286696
1663370748,95181416
1663370749,94686984
1663370750,95673712
1663370751,95777936
1663370752,95803016
1663370753,96417280
1663370754,97001680
1663370755,97520544
1663370756,97798160
1663370756,97867264
