t,value
1663382367,37235344
1663382368,37411904
1663382369,37493024
1663382370,37589112
1663382371,45733608
1663382372,58048136
1663382373,69842568
1663382374,75486272
1663382375,76120000
1663382376,76574072
1663382377,82959376
1663382378,84737336
1663382379,85378336
1663382380,86864016
1663382381,87495904
1663382382,87716912
1663382383,88115048
1663382384,88163416
1663382385,88174736
1663382386,91164448
1663382387,91305520
1663382388,91808992
1663382389,92774504
1663382390,93122728
1663382391,93634984
1663382392,94519936
1663382393,95202464
1663382394,96691808
1663382395,97296496
1663382396,97327056
1663382397,97247712
1663382398,97527288
1663382399,98037256
1663382400,98693680
1663382401,98968888
1663382401,99270232
