t,value
1663353132,37268376
1663353133,37498960
1663353134,37601280
1663353135,37640144
1663353136,37726608
1663353137,40336200
1663353138,45636048
1663353139,48097384
1663353140,57302896
1663353141,61879952
1663353142,66464128
1663353143,71795488
1663353144,75740176
1663353145,76601064
1663353146,76627712
1663353147,76648016
1663353148,76805608
1663353149,76812008
1663353150,79051208
1663353151,80419008
1663353152,80939896
1663353153,81077744
1663353154,81082800
1663353155,81094384
1663353156,81105976
1663353157,81116120
1663353158,82069704
1663353159,84397504
1663353160,85191408
1663353161,86939248
1663353162,87392288
1663353163,87739296
1663353164,88966808
1663353165,90032104
1663353166,90676040
