t,value
1663370120,37297304
1663370121,37465808
1663370122,37595768
1663370123,37722696
1663370124,42356512
1663370125,52182144
1663370126,61773624
1663370127,69769864
1663370127,75415376
1663370129,75763352
1663370130,81027608
1663370130,84126248
1663370131,85384440
1663370132,86355992
1663370134,87054112
1663370134,87382976
1663370135,87471272
1663370136,88670400
1663370138,90700680
1663370138,91598536
1663370139,92850688
1663370140,94174816
1663370141,95080576
1663370143,95570776
1663370143,95728136
1663370144,96815848
1663370145,97610888
1663370146,97465504
1663370147,97629848
1663370148,98301624
1663370150,98811200
1663370150,99211248
