t,value
1663352203,37502440
1663352204,37674864
1663352205,37778352
1663352206,37851880
1663352207,37934936
1663352208,42545584
1663352209,45856232
1663352210,48450104
1663352211,54539080
1663352212,59279640
1663352213,62934296
1663352214,67774784
1663352215,73432912
1663352216,76508912
1663352217,76789648
1663352218,76402472
1663352219,76653584
1663352220,79752824
1663352221,84374360
1663352222,84201592
1663352223,84764512
1663352224,85611400
1663352225,86373760
1663352226,87101544
1663352227,87211672
1663352228,87237704
1663352229,87270344
1663352230,88440520
1663352231,90626808
1663352232,90700032
1663352233,91510624
1663352234,92395488
1663352235,92459968
1663352236,93061688
1663352237,94069488
1663352238,94482952
1663352239,94450072
1663352240,95194160
1663352241,95941232
1663352242,95176720
1663352243,95180112
1663352244,96286944
1663352245,96889520
1663352246,96964688
1663352247,97331776
1663352247,97676912
