t,value
1663360647,37514400
1663360648,37689272
1663360649,37818584
1663360650,37936840
1663360651,39522752
1663360652,47401176
1663360653,56315248
1663360654,62331840
1663360655,68369432
1663360656,74332024
1663360657,75916800
1663360658,75972816
1663360659,76081192
1663360660,80333384
1663360661,83992960
1663360662,85306320
1663360663,86137992
1663360664,86561360
1663360665,86631184
1663360666,87497344
1663360667,90238808
1663360668,91473344
1663360669,92030120
1663360670,93500144
1663360671,94873264
1663360672,95686064
1663360673,96490248
1663360674,97590832
1663360675,98262280
1663360676,98672832
