t,value
1663361367,37394584
1663361368,37560840
1663361369,37650064
1663361370,37800120
1663361371,37859416
1663361372,42335288
1663361373,47380512
1663361374,57435216
1663361375,63593712
1663361376,72663080
1663361377,76341264
1663361378,76033584
1663361379,76381024
1663361380,76401696
1663361381,79370256
1663361382,80364752
1663361383,80665216
1663361384,81105120
1663361385,81120840
1663361387,81912216
1663361387,84457464
1663361388,84613040
1663361389,85496616
1663361390,86040472
1663361391,85642848
1663361392,86128072
1663361393,87967880
1663361394,88590000
1663361395,89067136
1663361396,89681192
1663361397,89704456
1663361398,90886368
1663361399,90955240
1663361400,91534376
