t,value
1663377019,37497272
1663377020,37677272
1663377021,37820872
1663377022,38893624
1663377023,50447616
1663377024,62778416
1663377025,75409616
1663377026,76130288
1663377027,76539288
1663377028,76677032
1663377029,76950440
1663377030,79472600
1663377031,81563320
1663377032,81590912
1663377033,81595136
1663377034,81229800
1663377035,81082856
1663377036,81139600
1663377037,81303152
1663377038,81594472
1663377039,81600696
1663377040,81671152
1663377041,81689472
1663377042,81689472
1663377043,84187928
1663377044,85165104
1663377045,85198232
1663377046,85225848
1663377047,85615792
1663377048,86251760
1663377049,86309888
1663377050,86396632
1663377051,86436216
1663377052,86444744
1663377053,86487104
1663377054,87149064
1663377055,87285496
1663377056,88592784
1663377057,89994656
1663377058,90815544
1663377059,90997584
1663377060,92439944
1663377061,92470712
1663377062,92492648
1663377063,92506960
1663377064,92703552
1663377065,93455176
1663377066,93445120
1663377067,93155456
1663377068,92661960
1663377069,93091760
1663377070,93137936
1663377070,92847408
