t,value
1663355368,37328968
1663355369,37517736
1663355370,37638536
1663355371,37707016
1663355372,40110232
1663355373,52458168
1663355374,62209624
1663355375,70079296
1663355376,75862472
1663355377,76614832
1663355378,77123648
1663355379,80724136
1663355380,84637232
1663355381,84472336
1663355382,85831344
1663355383,86796368
1663355384,86400968
1663355385,86442544
1663355386,86672632
1663355387,86703656
1663355388,86729880
1663355389,89178976
1663355390,90126528
1663355391,90180496
1663355392,91215952
1663355393,91925280
1663355394,92017640
1663355395,92537408
1663355396,93227160
1663355397,93912496
1663355398,94415504
1663355399,95139312
1663355400,95489104
1663355401,95497032
1663355402,96724016
1663355403,96778472
1663355404,96650776
1663355405,96912416
1663355406,96997792
1663355406,97292472
