t,value
1663363000,37272312
1663363001,37461992
1663363002,37565152
1663363003,37678792
1663363004,40050832
1663363005,49794016
1663363006,60072320
1663363007,67608032
1663363008,75057008
1663363009,75738112
1663363010,77541696
1663363011,84247872
1663363012,84603352
1663363013,85644696
1663363014,86378840
1663363015,86702200
1663363016,86777080
1663363017,86650448
1663363018,90200240
1663363019,91280160
1663363020,92322544
1663363021,93100992
1663363022,94213152
1663363023,94412104
1663363024,95649432
1663363025,96042848
1663363026,96221320
1663363027,96695744
1663363028,97284648
1663363028,97654608
