t,value
1663362930,37168352
1663362931,37336336
1663362932,37421736
1663362933,37538464
1663362934,39133304
1663362935,47128624
1663362936,56894456
1663362937,63846080
1663362938,72738600
1663362939,75429304
1663362940,76334984
1663362941,83916176
1663362942,84815008
1663362943,86151688
1663362944,87525096
1663362945,87878336
1663362946,87980096
1663362947,90339744
1663362948,91125104
1663362949,92829168
1663362950,94037568
1663362951,95142968
1663362952,95979656
1663362953,96464696
1663362954,95880432
1663362955,96400256
1663362956,97558760
1663362957,98148784
1663362957,98481112
