t,value
1663365371,37627784
1663365372,37794336
1663365373,37902824
1663365374,37992272
1663365375,44875232
1663365376,58138904
1663365377,69403736
1663365378,76298168
1663365379,77258864
1663365380,77509960
1663365381,81238616
1663365382,81794048
1663365383,82038240
1663365384,81757496
1663365385,81597672
1663365386,84578224
1663365387,84393304
1663365388,85357584
1663365389,86191264
1663365390,86472848
1663365391,88087304
1663365392,89171352
1663365393,91734552
1663365394,92454896
1663365395,92587752
1663365396,93565608
1663365397,94144880
1663365397,94369792
