t,value
1663374734,37509912
1663374735,37700920
1663374736,37825312
1663374737,37881680
1663374738,46250728
1663374739,59080992
1663374740,69515456
1663374741,75922448
1663374742,76865640
1663374743,80076344
1663374744,82023280
1663374745,82295416
1663374746,82748480
1663374747,85745424
1663374748,86479776
1663374749,86568272
1663374750,87193496
1663374751,88022904
1663374752,88060600
1663374753,89006008
1663374754,90878776
1663374755,91507248
1663374756,92394400
1663374757,93714536
1663374758,94027768
1663374759,94281024
1663374759,94424152
