t,value
1663382221,37180416
1663382222,37383136
1663382223,37539544
1663382224,37623880
1663382225,45860736
1663382226,60346880
1663382227,71422264
1663382228,76439464
1663382229,77337040
1663382230,80328976
1663382231,86259832
1663382232,86895400
1663382233,88336360
1663382234,88576232
1663382235,88202824
1663382236,88237840
1663382237,91247200
1663382238,91715072
1663382239,93426576
1663382240,93961832
1663382241,94340272
1663382242,96610248
1663382243,96540584
1663382244,97080528
1663382245,97116904
1663382246,97179216
1663382247,98425216
1663382248,98552776
1663382248,98881848
