t,value
1663361883,37325296
1663361884,37503408
1663361885,37633760
1663361886,37719248
1663361887,39076512
1663361888,43973176
1663361889,49558008
1663361890,58299208
1663361891,62522136
1663361892,69532736
1663361893,75625184
1663361894,75820488
1663361895,76278904
1663361896,76319088
1663361897,76639920
1663361898,76670960
1663361899,76750184
1663361900,78654512
1663361901,81548904
1663361902,81765624
1663361903,82452696
1663361904,83825408
1663361905,84408544
1663361906,84436760
1663361907,86408048
1663361908,89312016
1663361909,89299984
1663361910,89566736
1663361911,89908072
1663361912,90214480
1663361912,90332648
