t,value
1663357081,37395032
1663357082,37600016
1663357083,37710016
1663357084,37825840
1663357085,47182856
1663357086,60492416
1663357087,72715512
1663357088,76230904
1663357089,76848552
1663357090,81089912
1663357091,85207248
1663357092,86515520
1663357093,88072096
1663357094,87903448
1663357095,88371568
1663357096,91394192
1663357097,91604520
1663357098,92531128
1663357099,93230008
1663357100,93845416
1663357101,94013640
1663357102,94332248
1663357103,94647600
1663357104,97142344
1663357105,98041976
1663357106,97613056
1663357107,98312456
1663357108,99194320
1663357109,99424240
1663357110,99062296
