t,value
1663420935,37527720
1663420936,37726792
1663420937,37850456
1663420938,37971584
1663420939,44193624
1663420940,58999824
1663420941,67935280
1663420942,76094088
1663420943,76768880
1663420944,80593600
1663420945,85800552
1663420946,85724392
1663420947,88329520
1663420948,88444584
1663420949,88048816
1663420950,88159824
1663420951,88259912
1663420952,91267864
1663420953,91807824
1663420954,92817176
1663420955,94003856
1663420956,94082272
1663420957,94660920
1663420958,95938896
1663420959,96467376
1663420960,97078496
1663420961,97104520
1663420962,98132336
1663420963,98621768
1663420964,99262560
1663420965,99476640
1663420965,99752440
