t,value
1663353791,37570368
1663353792,37770024
1663353793,37877408
1663353794,37962824
1663353795,38018824
1663353796,41383120
1663353797,46321264
1663353798,53349952
1663353799,59487112
1663353800,63274272
1663353801,68948808
1663353802,74167944
1663353803,76290208
1663353804,76731512
1663353805,76772624
1663353806,77003328
1663353807,77108352
1663353808,77439576
1663353809,79811768
1663353810,81908784
1663353811,82946064
1663353812,84319784
1663353813,85052016
1663353814,85028992
1663353815,87987048
1663353816,89867128
1663353817,90625792
1663353818,91290920
1663353819,91441912
