t,value
1663430525,37415664
1663430526,37571160
1663430527,37674160
1663430528,37987632
1663430529,47799192
1663430530,62073176
1663430531,73076144
1663430532,76300912
1663430533,76489936
1663430534,79994480
1663430535,84804160
1663430536,85008712
1663430537,87126432
1663430538,88054016
1663430539,87812120
1663430540,88348816
1663430541,88384880
1663430542,88411624
1663430543,91398104
1663430544,91707304
1663430545,92768496
1663430546,93572992
1663430547,93781728
1663430548,95061600
1663430549,95398904
1663430550,95770008
1663430551,97298504
1663430552,98459592
1663430553,98616328
1663430554,98545912
1663430555,99194848
1663430556,99838680
1663430557,100078576
1663430557,100264144
