t,value
1663355368,115468792
1663355369,118153496
1663355370,119951272
1663355371,120846056
1663355372,99069488
1663355373,192784456
1663355374,259901304
1663355375,101737152
1663355376,110357512
1663355377,244650840
1663355378,358069560
1663355379,149287776
1663355380,135776528
1663355381,131447208
1663355382,190566224
1663355383,419150048
1663355384,397580728
1663355385,407975320
1663355386,134991560
1663355387,358016784
1663355388,407463056
1663355389,166773016
1663355390,459103808
1663355391,323988720
1663355392,326168024
1663355393,422422832
1663355394,423444872
1663355395,508686528
1663355396,550037736
1663355397,258072968
1663355398,279017976
1663355399,322870368
1663355400,336915576
1663355401,338942336
1663355402,308067856
1663355403,487418376
1663355404,344070032
1663355405,504855096
1663355406,361245968
1663355406,372579224
