t,value
1663423409,116252880
1663423410,118937632
1663423411,120735408
1663423412,121638400
1663423413,88083064
1663423414,204583624
1663423415,183925616
1663423416,584477568
1663423417,130883392
1663423418,269790488
1663423419,1017473656
1663423420,1346444632
1663423421,1422531496
1663423422,1535063504
1663423423,1674862080
1663423424,1726595760
1663423425,753901024
1663423426,2005688256
1663423427,1842539312
1663423428,1706567128
1663423429,978511256
1663423430,1168116848
1663423431,1589296168
