t,value
1663428599,116322024
1663428600,119006728
1663428601,120804504
1663428602,123497176
1663428603,91455336
1663428604,197511728
1663428605,140066104
1663428606,501191264
1663428607,213468328
1663428608,483378248
1663428609,569676888
1663428610,188649056
1663428611,776516024
1663428612,824965264
1663428613,839696872
1663428614,1166099648
1663428615,590156600
1663428616,1144366232
1663428617,1265571304
1663428618,1393335440
1663428619,1602804160
1663428620,455243576
1663428621,1099903848
1663428622,1098208304
1663428622,1414562040
