t,value
1663424468,96555216
1663424469,99239920
1663424470,101037696
1663424471,101940688
1663424472,89635800
1663424473,198914920
1663424474,219766432
1663424475,560953208
1663424476,640940352
1663424477,100513704
1663424478,855990448
1663424479,563694976
1663424480,618173584
1663424481,399696784
1663424482,431110232
1663424483,1437622072
1663424484,1472325488
1663424485,1477407296
1663424486,1478781328
1663424487,725994704
1663424488,686526800
1663424489,1363503928
1663424490,1835148328
1663424491,1698170560
1663424492,821146000
1663424493,1232957056
1663424494,1442637792
1663424495,1663496240
1663424496,1664933456
1663424497,1698080392
1663424498,586737184
1663424499,195963968
1663424500,905283752
1663424501,234770784
1663424502,873918272
1663424502,929174288
