t,value
1663352256,97502336
1663352257,100187112
1663352258,101984888
1663352259,102887880
1663352260,104677448
1663352261,102645080
1663352263,87040352
1663352263,161104240
1663352264,196433400
1663352265,233220384
1663352266,317183712
1663352267,153448176
1663352268,279862016
1663352269,243891080
1663352270,302939416
1663352271,309523208
1663352272,94482032
1663352273,195157760
1663352274,354639752
1663352275,151829496
1663352276,137867376
1663352277,172808408
1663352278,303464736
1663352279,145047136
1663352280,159586328
1663352281,164954912
1663352282,178305928
1663352283,244012384
1663352284,325891384
1663352285,274818064
1663352286,234539512
1663352287,337570192
1663352288,179830208
1663352289,355344608
1663352290,357216832
1663352291,375822712
1663352292,164865240
1663352293,198697504
1663352294,247543928
1663352295,255799736
1663352296,266928032
1663352297,268438728
1663352298,163995368
1663352299,309440176
1663352300,135333408
1663352301,280426432
1663352302,205717608
1663352302,214903272
