t,value
1663354172,97774600
1663354173,100459384
1663354174,102257160
1663354175,103151944
1663354176,104941512
1663354177,146909864
1663354178,99904696
1663354179,90796000
1663354180,146325024
1663354181,175845936
1663354182,243658328
1663354183,117738312
1663354184,276636432
1663354185,341101920
1663354186,342675984
1663354187,108492248
1663354188,179612696
1663354189,147391104
1663354190,100602624
1663354191,106867600
1663354192,123820464
1663354193,189907272
1663354194,179367512
1663354195,185217800
1663354196,194171736
