t,value
1663353755,97890272
1663353756,100583200
1663353757,102380976
1663353758,103283968
1663353759,105089952
1663353760,155176272
1663353761,99155976
1663353762,115430960
1663353763,159344248
1663353764,195537704
1663353765,249765376
1663353766,130746224
1663353767,200947456
1663353768,234708656
1663353769,236242096
1663353770,241426568
1663353771,242960088
1663353772,263565720
1663353773,294051312
1663353774,150533008
1663353775,237075216
1663353776,273371200
1663353777,289418736
1663353778,291951336
1663353779,191557320
1663353780,200173088
1663353781,203029392
1663353782,337474032
