t,value
1663433542,97574200
1663433543,100258880
1663433544,102056656
1663433545,102959648
1663433546,112439920
1663433547,174300776
1663433548,122906512
1663433549,296106200
1663433550,403277080
1663433551,1022011640
1663433552,358724776
1663433553,431331768
1663433554,1318719888
1663433555,173928464
1663433556,1695632176
1663433557,1204610392
1663433558,225235312
1663433559,1385649232
1663433560,478607296
1663433561,1938987792
1663433562,1231848120
1663433563,1954563184
1663433564,1962383432
1663433565,2049058848
1663433566,2050417880
1663433567,2059914112
1663433568,2061265072
1663433569,2064878768
1663433570,2564913816
1663433571,1518300184
1663433572,507359568
1663433573,1981132984
1663433574,2648876944
1663433575,940630728
1663433576,2425656552
1663433577,1436467328
1663433578,420700176
1663433579,788777456
1663433579,797947424
