t,value
1663370605,79501416
1663370606,81517384
1663370607,83177776
1663370608,84821752
1663370609,150417312
1663370610,152154608
1663370611,93117160
1663370612,233680728
1663370613,184668552
1663370614,406058760
1663370615,127101432
1663370616,332719872
1663370617,373945160
1663370618,457774384
1663370619,453694032
1663370620,461398840
1663370621,481100104
1663370622,482606664
1663370623,743929136
1663370624,331640432
1663370625,618288856
1663370626,854227544
1663370627,812385952
1663370628,930081792
1663370629,998423464
1663370630,1087111824
1663370631,998341616
1663370632,640372400
1663370633,245813320
1663370634,1068313216
