t,value
1663377404,96498464
1663377405,99183192
1663377406,100980968
1663377407,116341936
1663377408,113367872
1663377409,253696328
1663377410,329893072
1663377411,127833680
1663377412,890612192
1663377413,385734928
1663377414,387344144
1663377415,388953360
1663377416,389757984
1663377417,391367352
1663377418,392976608
1663377419,222992464
1663377420,465052352
1663377421,602449552
1663377422,803945984
1663377423,1173051216
1663377424,1269959360
1663377425,1271389640
1663377426,1272820032
1663377427,1310287840
1663377428,833727232
1663377429,953166304
1663377430,1014234152
1663377431,584477560
1663377432,436710520
1663377433,546891240
1663377434,521027832
1663377435,696639392
