t,value
1663361452,96508536
1663361453,99193328
1663361454,100991104
1663361455,101894096
1663361456,116353336
1663361457,100505000
1663361458,123157888
1663361459,168347576
1663361460,232813016
1663361461,113340432
1663361462,347751976
1663361463,605394368
1663361464,446655536
1663361465,545246520
1663361466,562408456
1663361467,340451320
1663361468,487744080
1663361469,492302560
1663361470,506205160
1663361471,511827104
1663361472,97086360
1663361473,131267496
1663361474,153067176
1663361475,582519560
1663361476,132486920
1663361477,132209984
1663361478,286307880
1663361479,699126024
1663361480,713496864
1663361481,165198240
1663361482,174958640
1663361483,276516208
1663361484,508539016
1663361485,632874008
1663361486,263193864
1663361487,322841672
1663361487,488742928
