t,value
1663433635,97472760
1663433636,100157464
1663433637,101955240
1663433638,111941416
1663433639,97513728
1663433640,202923408
1663433641,188702160
1663433642,358079984
1663433643,259364048
1663433644,515105104
1663433645,881568336
1663433646,842132736
1663433647,964299848
1663433648,921896976
1663433649,656713312
1663433650,340825600
1663433651,1959659488
1663433652,1433739464
1663433653,1998487440
1663433654,1077730128
1663433655,2495776624
1663433656,1341861856
1663433657,420913960
1663433658,2035640288
1663433659,337225832
1663433660,637969680
1663433661,744880504
1663433662,746258904
1663433663,747703272
1663433664,758916240
1663433665,760344072
1663433666,761713912
1663433667,909990304
1663433668,2410057576
1663433669,1426299264
1663433670,434274984
1663433671,1963230632
1663433672,532190800
1663433673,796933496
1663433674,2293525280
1663433675,1356273272
1663433676,388275424
1663433677,1896315144
1663433678,632210224
1663433679,846698344
