t,value
1663420775,116089280
1663420776,118773984
1663420777,120571760
1663420778,133107992
1663420779,122278464
1663420780,232146472
1663420781,233842096
1663420782,541621464
1663420783,612295240
1663420784,583947192
1663420785,456436920
1663420787,176404272
1663420787,266226848
1663420788,267752752
1663420789,319261968
1663420790,1004744504
1663420791,1110942544
1663420792,758101344
1663420793,860802584
1663420794,1007363304
1663420795,1101982848
1663420796,1428520904
1663420797,569259344
1663420797,624431104
