t,value
1663363196,78121528
1663363197,80474968
1663363198,81985240
1663363199,82994824
1663363200,135676168
1663363201,98331016
1663363202,185715248
1663363203,215975736
1663363204,148057472
1663363205,472814464
1663363206,408865048
1663363207,147446680
1663363208,257550080
1663363209,449906216
1663363210,216403576
1663363211,336389304
1663363212,728397040
1663363213,277577424
1663363214,286556552
1663363215,302094752
1663363216,304583416
1663363217,409209712
1663363218,272238088
1663363219,533064608
1663363220,366355704
1663363221,263107496
1663363222,463802944
1663363223,456388600
1663363224,497238592
1663363225,544162848
1663363226,613071696
1663363227,679121776
1663363228,680517816
1663363229,803309272
1663363230,376873416
1663363231,784672192
1663363232,654185080
1663363233,830445904
1663363233,859832352
