t,value
1663353132,48595048
1663353133,52020696
1663353134,53507768
1663353135,54994872
1663353136,56465528
1663353137,119141120
1663353138,76489536
1663353139,118407824
1663353140,145532216
1663353141,184333600
1663353142,122462352
1663353143,98795280
1663353144,160759952
1663353145,267098672
1663353146,112112960
1663353147,113505232
1663353148,116331168
1663353149,117934968
1663353150,170149232
1663353151,342847152
1663353152,349957176
1663353153,355045192
1663353154,356462824
1663353155,88229176
1663353156,233534440
1663353157,374287552
1663353158,237108312
1663353159,298349152
1663353160,386761352
1663353161,408644744
1663353162,159029104
1663353163,181969704
1663353164,204382568
1663353165,259322136
1663353166,380405608
