t,value
1663356984,114304656
1663356985,116989360
1663356986,118787136
1663356987,119690128
1663356988,128170552
1663356989,240335584
1663356990,133594408
1663356991,209099008
1663356992,173606792
1663356993,334144792
1663356994,277974944
1663356995,390985536
1663356996,194017856
1663356997,208837048
1663356998,168874864
1663356999,473788288
1663357000,301178728
1663357001,212569680
1663357002,372915376
1663357003,468267000
1663357004,304676736
1663357005,335315872
1663357006,353351680
1663357007,357044744
1663357007,383616136
