t,count
1663351858,0
1663351859,0
1663351860,0
1663351861,0
1663351862,0
1663351863,0
1663351864,0
1663351865,0
1663351866,0
1663351867,0
1663351868,0
1663351869,5460
1663351870,5460
1663351871,6726
1663351872,6726
1663351873,6726
1663351874,6726
1663351875,6726
1663351876,6819
1663351877,6819
1663351878,6819
1663351879,6819
1663351880,6819
1663351881,6819
1663351882,6819
1663351883,6819
1663351884,6819
1663351885,6819
1663351886,6819
1663351887,6819
1663351888,6819
1663351889,9044
1663351890,9616
1663351891,9985
1663351892,9985
1663351893,9985
1663351894,10750
1663351895,10750
1663351896,11340
