t,count
1663353041,0
1663353042,0
1663353043,0
1663353044,0
1663353045,0
1663353046,0
1663353047,0
1663353048,0
1663353049,0
1663353050,0
1663353051,4109
1663353052,4109
1663353053,5109
1663353054,5109
1663353055,5109
1663353056,5109
1663353057,5109
1663353058,5109
1663353059,5109
1663353060,5109
1663353061,5109
1663353062,5109
1663353063,5109
1663353064,5109
1663353065,5109
1663353066,5109
1663353067,5109
1663353068,5109
1663353069,5109
1663353070,5109
1663353071,5109
1663353072,5109
1663353073,5109
1663353074,5462
1663353075,5462
1663353076,5462
1663353077,5462
1663353077,5462
