t,count
1663436245,0
1663436246,0
1663436247,0
1663436248,0
1663436249,0
1663436250,0
1663436251,0
1663436252,0
1663436253,4672
1663436254,14517
1663436255,14517
1663436256,14517
1663436257,22504
1663436258,22504
1663436259,22504
1663436260,22504
1663436261,31405
1663436262,31405
1663436263,31405
1663436264,31405
1663436265,31405
1663436266,31405
1663436267,31405
1663436268,41764
1663436269,41764
1663436270,41764
1663436271,41764
1663436272,52620
1663436273,54224
1663436274,56039
1663436275,56039
1663436276,56039
1663436277,56039
1663436278,56039
1663436279,56039
1663436280,56039
1663436281,56039
1663436282,64328
1663436283,64328
1663436284,70996
