t,count
1663424605,0
1663424606,0
1663424607,0
1663424608,0
1663424609,0
1663424610,0
1663424611,0
1663424612,0
1663424613,0
1663424614,0
1663424615,5313
1663424616,5313
1663424617,5313
1663424618,5313
1663424619,8779
1663424620,8825
1663424621,8825
1663424622,8825
1663424623,8825
1663424624,8825
1663424625,13652
1663424626,13652
1663424627,13652
1663424628,13652
1663424629,13652
1663424630,17515
1663424631,17515
1663424632,17515
1663424633,17515
1663424634,21088
1663424635,21088
1663424636,21088
1663424637,21088
1663424638,21088
1663424639,21088
1663424640,26062
1663424641,26235
1663424642,26912
1663424643,26912
1663424644,26912
1663424645,26912
1663424646,26912
1663424647,26912
1663424648,26912
1663424649,26912
1663424650,26912
1663424651,30819
1663424652,30819
1663424653,30819
1663424654,30819
1663424654,34493
