t,count
1663438315,0
1663438316,0
1663438317,0
1663438318,0
1663438319,0
1663438320,0
1663438321,0
1663438322,0
1663438323,4468
1663438324,18096
1663438325,18096
1663438326,26214
1663438327,26519
1663438328,26519
1663438329,28131
1663438330,34904
1663438331,34904
1663438332,34904
1663438333,34904
1663438334,34904
1663438335,34904
1663438336,46788
1663438337,46788
1663438338,56793
1663438339,57609
1663438340,58913
1663438341,59684
1663438342,59684
1663438343,59684
1663438344,59684
1663438345,68432
1663438346,69818
1663438346,74567
