t,count
1663376209,0
1663376210,0
1663376211,0
1663376212,0
1663376213,0
1663376214,0
1663376215,0
1663376216,0
1663376217,4232
1663376218,4232
1663376219,4232
1663376220,4232
1663376221,6994
1663376222,6994
1663376223,6994
1663376224,6994
1663376225,10036
1663376226,10036
1663376227,10036
1663376228,10036
1663376229,10036
1663376230,10036
1663376231,12826
1663376232,12826
1663376233,12826
1663376234,15385
1663376235,15506
1663376236,16037
1663376237,16037
1663376238,16037
1663376239,16037
1663376240,16037
1663376241,16037
1663376242,18453
1663376243,18453
1663376244,20336
