t,count
1663353086,0
1663353087,0
1663353088,0
1663353089,0
1663353090,0
1663353091,0
1663353092,0
1663353093,0
1663353094,0
1663353095,0
1663353096,4072
1663353097,4072
1663353098,4072
1663353099,4072
1663353100,5260
1663353101,5260
1663353102,5260
1663353103,5260
1663353104,5260
1663353105,5260
1663353106,5260
1663353107,5260
1663353108,5260
1663353109,6795
1663353110,6795
1663353111,6795
1663353112,6795
1663353113,6795
1663353114,6795
1663353115,8025
1663353116,8025
1663353117,8114
1663353118,8258
1663353119,8798
1663353120,8928
1663353121,8928
1663353122,9453
1663353123,9453
